"part_num","ba_name","ba_cat_id"
"2476","2×2 Plate, 1-Pin, Bottom","156"
"15092","2×2 Plate, 2-Pins, Bottom","156"
"2460","2×2 Plate, 1-Pin, Top","156"
"40687","2×4 Plate, 2-Pins, Ends","156"
"30390","2×4 Dbl. Inv w/ 2-Pins, Sides","156"
"77598","2×2×⅔ Wheel Fork","156"
"47720","2×2 Plate, 2-Pins, Wide","156"
"18654","1×1 Beam (Spacer)","157"
"43857","1×2 Beam","157"
"60483","1×2 Beam w/ 1-Axle Hole","157"
"32523","1×3 Beam","157"
"32316","1×5 Beam","157"
"32524","1×7 Beam","157"
"40490","1×9 Beam","157"
"32525","1×11 Beam","157"
"41239","1×13 Beam","157"
"32278","1×15 Beam","157"
"2391","1×7 Beam w/ Alternating Holes","157"
"73507","1×11 Beam w/ Alternating Holes","157"
"71710","1×15 Beam w/ Alternating Holes","157"
"32348","1×7 Beam, Bent (4-4)","157"
"6629","1×9 Beam, Bent (6-4)","157"
"32271","1×9 Beam, Bent (7-3)","157"
"32009","1×11½ Beam, Double Bent","157"
"32140","2×4 Beam, L-Shape","157"
"32526","3×5 Beam, L-Shape","157"
"2477","3×5 Liftarm, L-shape w/ Alternating Holes","157"
"60484","3×3 Beam, T-Shape","157"
"71708","2×3 Beam, ¼-Ellipse","157"
"80286","2×5 Beam, ¼-Ellipse","157"
"3916","3×9 Beam, ¼-Ellipse","157"
"64179","5×7 Frame, Open Center","157"
"39794","7×11 Frame, Open Center","157"
"39790","11×15 Frame, Open Center","157"
"67491","3×19 Frame, 2-Cross Beams","157"
"39369","11×19 Technic Frame (Baseplate)","157"
"14720","3×5 Beam, H-Shape","157"
"64178","5×11 Beam, H-Shape, Open Center","157"
"39793","3×3 Pin Connector Block","157"
"79768","7×16 Frame, A-Shape w/ Bars","157"
"77107","Ø11 Frame, Round","157"
"3250","Ø15 Frame, Round","157"
"11455","4×2 Beam, L-Shape w/ 90° Offset","157"
"3167","2×3 Liftarm, U-shape","157"
"41677","1×2 Beam, Thin","159"
"6632","1×3 Beam, Thin","159"
"32449","1×4 Beam, Thin","159"
"32017","1×5 Beam, Thin","159"
"11478","1×5 Beam, Thin w/ 2-Axle Holes","159"
"32063","1×6 Beam, Thin","159"
"32065","1×7 Beam, Thin","159"
"32056","3×3 L-Shaped Liftarm, Thin","159"
"32249","3×3 Beam, Thin w/ D-Shape","159"
"32250","3×5 Beam, Thin w/ D-Shape","159"
"99773","3×5 Triangle Beam, Thin","159"
"61408","1×3 Beam, Thin w/ 1-Pin & 1-Axle Hole","159"
"2825","1×4 Beam, Thin w/ 1-Stud Connector","159"
"71709","3×7 Panel","171"
"15458","3×11 Panel","171"
"64782","5×11 Panel","171"
"18945","5×11 Panel, Tapered","171"
"67139","3×5 Panel w/ Cutout","171"
"89679","2×1 Panel, Curved","172"
"71682","2×3 Panel, Curved","172"
"24119","3×7×2 Panel, Curved","172"
"62531","3×11×2 Panel, Curved","172"
"11954","3×11×2 Panel, Curved w/ 10-Pin Holes","172"
"80285","3×5×2 Panel, Curved","172"
"5427","3×9 Panel, Curved","172"
"18944","3×13×2 Panel, Curved","172"
"61069","Panel, Engine Block","172"
"67142","#50 5×13 Panel, Curved, L.","172"
"68196","#51 5×13 Panel, Curved, R.","172"
"24116","3×5×3 Panel, Bent","172"
"80271","5×4×3 Panel, Bent w/ Angle, Right","172"
"80272","5×4×3 Panel, Bent w/ Angle, Left","172"
"2387","#7 2×3 Fairing, Tapered, A.","173"
"2389","#8 2×3 Fairing, Tapered, B.","173"
"2395","#9 3×3 Fairing, Tapered, Lt.","173"
"2403","#10 3×3 Fairing, Tapered, Rt.","173"
"11946","#21 2×5 Fairing, B.","173"
"11947","#22 2×5 Fairing, A.","173"
"87086","#2 3×5 Fairing, B","173"
"87080","#1 3×5 Fairing, A","173"
"64391","#4 3×7 Fairing, B","173"
"64683","#3 3×7 Fairing, A","173"
"64393","#6 3×11 Fairing, B","173"
"64681","#5 3×11 Fairing, A","173"
"64680","#14 5×7 Fairing, B","173"
"64394","#13 5×7 Fairing, A","173"
"64682","#18 5×11 Fairing, B","173"
"64392","#17 5×11 Fairing, A","173"
"80268","#60 5×7 Fairing, Tapered, Rt.","173"
"80267","#61 5×7 Fairing, Tapered, Lt.","173"
"80278","#63 5×4 Fairing, Tapered, Lt.","173"
"80274","#62 5×4 Fairing, Tapered, Rt.","173"
"2442","5×3×2 Fairing, Rounded, R.","173"
"2438","5×3×2 Fairing, Rounded, L.","173"
"2457","#3 3×2 Fairing, Angled 22.5°","173"
"32527","#5 Panel Fairing, Short, A.","173"
"32528","#6 Panel Fairing, Short, B.","173"
"46882","15×2×7 Mudguard, Trapezoid","174"
"69911","13×2×5 Mudguard, Arched","174"
"71689","13×2×5 Mudguard Extension","174"
"42531","#30 9×2×3 Mudguard, Arched","174"
"24118","15×2×5 Mudguard, Arched","174"
"32062","2L Axle","161"
"4519","3L Axle","161"
"3705","4L Axle","161"
"32073","5L Axle","161"
"3706","6L Axle","161"
"44294","7L Axle","161"
"3707","8L Axle","161"
"60485","9L Axle","161"
"3737","10L Axle","161"
"23948","11L Axle","161"
"3708","12L Axle","161"
"50451","16L Axle","161"
"50450","32L Axle","161"
"24316","3L Axle w/ Stop","161"
"87083","4L Axle w/ Stop","161"
"15462","5L Axle w/ Stop","161"
"55013","8L Axle w/ Stop","161"
"6587","3L Axle w/ Stud","161"
"99008","4L Axle w/ Center Stop","161"
"32209","5½L Axle w/ Stop","161"
"3749","Smooth Pin & Axle","161"
"43093","Friction Pin & Axle","161"
"65249","1L Smooth Pin & 2L Axle","161"
"18651","1L Friction Pin & 2L Axle","161"
"11214","2L Friction Pin & 1L Axle","161"
"4274","½-Pin, Smooth","162"
"89678","½-Pin, Friction","162"
"32002","¾-Pin, Smooth","162"
"3673","Pin, Smooth","162"
"2780","Pin, Friction","162"
"32556","3L Pin, Smooth","162"
"6558","3L Pin, Friction","162"
"65304","3L Pin w/ Bush","162"
"65826","½ Pin w/ Stud Holder","162"
"77765","3L Pin w/ Stop","162"
"61184","½-Pin w/ Bar (Flick Missile)","162"
"49731","Technic Pin w/ Foil Connector","162"
"22961","Pin Hub, 1-Axle","163"
"27940","Pin Hub, 2-Axle","163"
"10197","Pin Hub, 2-Axle 90°","163"
"57585","Pin Hub, 3-Axle 120°","163"
"32013","Angled Connector #1","163"
"32034","Angled Connector #2, 180°","163"
"32016","Angled Connector #3, 157½°","163"
"32192","Angled Connector #4, 135°","163"
"32015","Angled Connector #5, 112½°","163"
"32014","Angled Connector #6, 90°","163"
"4450","Angled Connector #7, 168¾°","163"
"10288","Angled Connector, Triple 120°","163"
"65487","Pin Hub, 1-Pin","163"
"44874","Pin Connector, 2-Pins","163"
"68888","Axle Hub, 4-Bars 90°","163"
"24122","Axle Hub, 2-Bar Holders","163"
"90202","Pin Hub, 4-Clips 90°","163"
"3713","Bush","164"
"32123","½ Bush","164"
"59443","2L Axle Connector","164"
"42195","3L Axle Connector","164"
"62462","2L Pin Connector","164"
"40244","5⅓ Spiral Staircase Connector","164"
"53586","Axle & Pin w/ Extension","164"
"6536","2L Axle & Pin, Perpendicular","164"
"42003","3L Axle & 2-Pin Hole","164"
"32068","3L 1-Axle & 1-Pin","164"
"32184","3L 2-Axle & Center Pin","164"
"32291","1-Axle & Double Pin","164"
"63869","1-Axle & 3-Pin","164"
"98989","4L Axle & Double Pin","164"
"44809","3-Pin, L-Shape","164"
"80910","2×4 2-Axle & 2-Pin","164"
"69819","Split Axle & 2-Pin","164"
"92907","2×2×2 Axle & Pin, Split","164"
"6553","2L Axle w/ Axle Hole (Pole Reverser Handle)","164"
"11272","2×3 4-Axle Connector","164"
"42135","Axle & Axle Connector","164"
"45590","2-Axle Connector, Rubber","164"
"48496","Toggle Dbl. w/ 2-Pins","164"
"87408","Toggle Db. w/ Axles & Pins","164"
"32126","Toggle Joint Connector","164"
"15461","3L Pin, 2-Pins & 1-Pin Hole","164"
"2393","1×3 Cross Block w/ 2-Pins, 3-Pin Holes","164"
"65489","3L H-Shaped Connector w/ 4-Pins, 2-Pin Holes","164"
"55615","3×3 L-Shaped Connector w/ 4-Pins","164"
"72008","2×2 Liftarm w/ Cutout, Axle Holes","164"
"32557","3L w/ 2-Pin Holes","164"
"98585","3×3 Round Connector","164"
"60208","31mm D. × 15mm w/ 7-Pin Holes","164"
"25214","1×1 90° Elbow, 2-Axle Holes","164"
"65473","2×2 45° Elbow, 2-Axle Holes, Short","164"
"5489","2×2 45° Elbow, 2-Axle Holes, Long","164"
"65098","3L Double Pin","164"
"19159","1×3 Double Pin w/ 2-Clips","164"
"6538","2L Pin Connector, Ridged","164"
"32175","3×3 Connector w/ Axle, 3-Pin Holes","164"
"3651","Axle and Pin Connector","164"
"85940","1×2 Beam w/ Bar, 45°","164"
"10928","8 Tooth","165"
"11955","8 Tooth w/out Friction","165"
"69778","12 Tooth","165"
"6589","12 Tooth, Bevel","165"
"32270","12 Tooth, Dbl. Bevel","165"
"69762","14 Tooth, Thick Bevel","165"
"94925","16 Tooth","165"
"6542","16 Tooth w/ Clutch","165"
"18946","16 Tooth, Dbl. Clutch","165"
"69779","20 Tooth","165"
"81346","20 Tooth, Dbl. Clutch","165"
"32198","20 Tooth, Bevel","165"
"32269","20 Tooth, Dbl. Bevel","165"
"87407","20 Tooth Bevel w/ Pin Hole","165"
"35185","20 Tooth, Dbl. Clutch, Dbl. Bevel","165"
"69761","22 Tooth, Thick Bevel","165"
"24505","24 Tooth","165"
"76244","24 Tooth, Clutch","165"
"46372","28 Tooth, Dbl. Bevel","165"
"65413","28 Tooth, Dbl. Bevel w/ Pin Hole","165"
"65414","Differential Housing","165"
"62821","28 Tooth, Differential","165"
"99010","28-Tooth Turntable, Top","165"
"99009","28-Tooth Turntable Base","165"
"18938","60 Tooth Turntable, Top","165"
"18939","60 Tooth Turntable, Base","165"
"32498","36-Tooth, Dbl. Bevel","165"
"3649","40 Tooth","165"
"27938","1L Worm Gear","165"
"32905","2L Worm Gear","165"
"73763","6L Worm Gear","165"
"73764","2×2×1⅔ w/ Worm Gear Hole","165"
"78442","6×6 15-Tooth ¼ Gear Ring","165"
"24121","11×11 35-Tooth ¼ Gear Ring","165"
"6585","4×4×1⅔ Gearbox","165"
"6588","2×4×3⅓ Gearbox","165"
"24014","8 Tooth Gear w/ 1½L Axle","165"
"3743","1×4 Rack","165"
"87761","1×7 Rack w/ 2-Pin Holes & 2-Axle Holes","165"
"64781","1×13 Rack w/ 2-Pin Holes & 2-Axle Holes","165"
"18940","1×14×2 Rack Housing","165"
"18942","1×14×2 Rack w/ 4-Axle Holes & 7-Pin Holes","165"
"3650","24-Tooth Gear, Crown","165"
"4143","14-Tooth, Bevel","165"
"32005","6L Technic Link","166"
"32293","1×9 Link","166"
"2637","1×16 Link","166"
"64451","1×9 Link, Bent (6-4)","166"
"32294","1×9 Wishbone Suspension Arm","166"
"3711","1L Link, Chain","166"
"15379","Link, Tread","166"
"88323","5L Wide Track","166"
"69910","7L Wide Track","166"
"24375","Rubber Tread Pin","166"
"57520","6 Tooth Small Spocket","166"
"57519","10 Tooth Large Sprocket","166"
"42529","14 Tooth XL Sprocket","166"
"32072","4 Knob Wheel","166"
"5405","4 Knob Wheel, 45°","166"
"4185","Belt Wheel (Pulley)","166"
"2815","Technic Belt Wheel Tire","166"
"273","Technic Link w/ 2-Studs","166"
"69900","2L Chain Link w/ Slope, Center Panel (Escalator)","166"
"31794","5×1 Steering Arm w/ Towball Socket","167"
"32195","6½×2 Steering Arm w/ Towball Socket","167"
"57515","6×2 Steering Arm w/ Towball Socket","167"
"32069","2×2 Steering Arm w/ 2-Pins","167"
"92909","Steering Wheel Hub, 3-Pins","167"
"11950","Steering Hub Holder w/ 2-Pin Holes","167"
"65766","Steering Hub Holder w/ Pin & Axle Holes","167"
"92908","Steering Portal Frame","167"
"69636","Steering Hub w/ Shock Socket","167"
"80563","Rotation Socket w/ 2-Pins","167"
"2819","Ø3 Steering Wheel","167"
"2741","Ø4 Steering Wheel","167"
"3736","Steering Pulley, Large","167"
"40001","Steering Yoke","167"
"61903","3L Universal Joint","167"
"9244","4L Universal Joint","167"
"44225","Ø3 Rotation Disk w/ 3L Beam, Socket","167"
"44224","Ø3 Rotation Disk w/ 3L Beam, Plug","167"
"15460","Steering Arm w/ 3-Balls, Pin Hole","167"
"32494","CV Joint, Ball","167"
"92906","CV Joint, Socket","167"
"52731","3L CV Joint, Ball","167"
"77590","5L Sliding CV Joint, Ball","167"
"4192","2L CV Joint, Socket","167"
"52730","4L CV Joint, Socket","167"
"35189","Disc Brake Hub w/ 3-Pin Holes","167"
"65416","Ø6 Brake Disk w/ Axle Hole","167"
"4261","Steering Arm","167"
"18948","3L Driving Ring Conn.","168"
"18947","3L Driving Ring","168"
"32187","Driving Ring Extension, 4-Tooth","168"
"35186","Driving Ring Extension, 8-Tooth","168"
"6641","Changeover Catch","168"
"35188","Rotary (Wave) Shifter","168"
"46834","Clutch w/ Axle Hole, Outside","168"
"46835","Clutch w/ Axle Hole, Inside","168"
"6575","Cam","168"
"2850","Engine Cylinder","168"
"2851","Engine Piston","168"
"2852","Connecting Rod","168"
"2853","Crankshaft","168"
"2854","Center Crankshaft","168"
"4368","Crank Disk","168"
"4369","Piston w/ Stud","168"
"92693","7-9L Linear Actuator","169"
"61927","10-15L Linear Actuator","169"
"61904","Linear Actuator Holder","169"
"19474","Pneumatic Switch","169"
"47223","Pneumatic Switch, Welded","169"
"26674","1×6 Pneumatic Pump","169"
"19475","1×5 Pneumatic Cylinder","169"
"99021","Bush w/ Pneumatic Hose Connector","169"
"4697","Pneumatic T-Piece","169"
"26288","2×3×11 Pneumatic Pump","169"
"76537","6½L Shock Absorber","169"
"79717","9L Shock Absorber","169"
"69633","18L Shock Absorber","169"
"12799","6×3×5 Pullback Motor","169"
"57779","16L Crane Arm, Exterior","169"
"2351","16L Crane Arm, Center","169"
"39370","5×3 Socket w/ H-Shape","170"
"52629","19mm D. Ball","170"
"44359","Ø3 Ball Turret Hemisphere","170"
"99012","8L Rotor Blade","170"
"65422","19L Rotor Blade w/ 3-Pin Holes","170"
"98135","16L Blade w/ Axle","170"
"61800","Small Wing w/ Axle Hole","170"
"2723","3×3 Disc","170"
"32474","Ball Joint w/ Axle Hole, 1-Side","170"
"53585","Ball Joint w/ Axle Hole, Through","170"
"15540","1×6 Ski w/ Pin Hole","170"
"48267","1×3 Tooth w/ Axle Hole","170"
"41125","Ninja Star (Saw) w/ 6-Blades","170"
"61510","Ø2×2 Reel w/ Axle Hole","170"
"32012","Ø2×3 Reel w/ Axle Hole","170"
"26910","6×16×4 Move Hub (2-Ports, 2-Motors, 6x AAA)","107"
"28738","4×8×4 Small Hub (2-Ports, 6x AAA)","107"
"85824","9×9×5 Medium Hub (4-Port, 6x AA)","107"
"85825","9×9×5 Battery Box (2-Port, 6x AA)","107"
"67351","7×5×4 Small Intelligent Hub (2-Port, Rechargeable)","107"
"45601","7×11×4 Large Intelligent Hub (6-Ports, Rechargeable)","107"
"19071","6×8×3 WeDo 2.0 Hub (2-Ports, 2x AA)","107"
"19106","6×8×2 WeDo 2.0 Rechargeable Battery","107"
"103479","16×9×6 Hub w/ 3-Motors, 6-Lights","107"
"21980","3×3×6 Simple Medium Motor w/ 4-Studs","108"
"26913","4×3×6 Medium Motor w/ 20-Studs (w/ Rot.)","108"
"22169","3×4×8 Technic Large Motor (w/ Absolute Position)","108"
"22172","5×5×8 Technic Extra-Large Motor (w/ Absolute Position)","108"
"68488","3×4×5 Small Angular Motor (w/ Absolute Position)","108"
"54696","3×4×9 Medium Angular Motor (w/ Absolute Position)","108"
"54675","5×4×9 Large Angular Motor (w/ Absolute Position)","108"
"28740","4×2½×10 Motor, Simple Train","108"
"20844","2×4 Motion Sensor","109"
"20841","2×4 Tilt Sensor","109"
"26912","2×4×2 Color & Distance Sensor","109"
"37308","3×3×3 Color Sensor","109"
"37316","3×7×4 Distance Sensor","109"
"37312","3×3×5 Force Sensor","109"
"47592","3×3×3 9-Pixel Color Matrix","109"
"49283","Axle & Wire Connector","109"
"22168","Powered Up Light","109"
"28739","Bluetooth Speed Remote","109"
"3134","1×2 Brick w/ Cable Cutout","109"
"19981","4×4×⅔ Character Tag w/ 2-Studs","178"
"18868","4×4×⅔ Toy Tag","178"
"18601","12×24 Plate w/ Square and Circle Cutouts (LEGO Dimensions)","178"
"69767","Launcher, Square","151"
"15403","1×2 Plate w/ Stud Shooter","151"
"15391","Stud Shooter w/ Bar (Blaster Gun)","151"
"41812","Tile Shooter w/ Axle","151"
"69754","1×2 plate w/ Tile Shooter","151"
"16968","1×4 Brick w/ 2×2 Round Tile Shooter","151"
"15400","1×4 Spring Shooter","151"
"15303","8L Bar Dart, Rounded End","151"
"15392","Blaster Trigger","151"
"69755","Launcher Trigger","151"
"18588","Launcher, 6-Barrel","151"
"18587","Revolver w/ 6-Stud Shooters","151"
"49743","2×6×1⅓ Spring Shooter","151"
"46537","Arrow w/ Rubber End (Projectile)","151"
"88289","4L Catapult w/ Pin Hole","151"
"95347","2×2×10 Girder","152"
"64448","1×6×5 Girder","152"
"4476","2×4×5 Inclined Stanchion","152"
"64449","1×6×10 Girder, Triangular","152"
"1749","2×4×13 Support, ½-Circle w/ Pin Holes","152"
"4207","14×2½ Ladder","152"
"87913","6×2 Ladder Holder","152"
"77813","1×1 w/ Mini Handle","154"
"79896","4×3×2 Ridged Cover w/ 2×2 Studs, Handle","154"
"27167","4×3×3 Chest Plate w/ 2×2 Studs, Handle","154"
"78168","2×6 Plate w/ Hanger","154"
"96874","Brick/Axle Separator","154"
"3963","1×2 w/ 3-Loudspeakers","154"
"79897","2×5 Slope, 4-Studs top, 2-Studs sides","154"
"46296","CLIKITS Ring","154"
"73090","2×6×2 Brick, Counter Weight","154"
"66859","2×3×⅔ Feet w/ 6-Studs","154"
"37452","1×2×2 Brick w/ Photo Clip","154"
"90754","2×4×1⅓ Magnet w/ 2×2 Round Plate","154"
"2229","2×2×⅔ Tile w/ Photo Clip","154"
"65129","8×8×2 Pod w/ Ø4 Corners (Vidiyo)","154"
"65146","Container Snap (Vidiyo)","154"
"65128","8×8×5⅔ Lid w/ Ø4 Corners (Vidiyo)","154"
"67075","6×2×5⅓ Swing w/ 4-Studs","154"
"72024","8×8×3 Cupcake Cup","154"
"69182","3×3 Cube w/ Ring (Dots)","154"
"64462","3×8×6⅔ Container, Front","154"
"64454","3×8×6⅔ Container, Back","154"
"65200","6×16 Book Spine w/ 4-Pin Holes (Binding)","154"
"65196","16×12×2⅔ Book Cover w/ 2-Pin Holes","154"
"2498","2×3×3 Ø3 Sweeper Brush (Car Wash)","154"
"98876","4×2×3 Cockpit w/ 2×2 Studs, 2-Clips","154"
"3437","DUPLO 2×2 Brick","90"
"87084","DUPLO 2×3 Brick","90"
"3011","DUPLO 2×4 Brick","90"
"2300","DUPLO 2×6 Brick","90"
"4199","DUPLO 2×8 Brick","90"
"2291","DUPLO 2×10 Brick","90"
"76371","DUPLO 1×2×2 Brick","90"
"31110","DUPLO 2×2×2 Brick","90"
"69716","DUPLO 2×2 Brick, Hay Bale","90"
"25550","DUPLO 1×2×2 Panel, Masonry","90"
"18783","DUPLO 1×2×2 Panel, Log","90"
"42234","DUPLO 1×2×2 Brick w/ Curved Cutouts","90"
"31061","DUPLO 2×2×2 Brick w/ Indented Sides","90"
"40666","DUPLO 2×4 Plate","91"
"98233","DUPLO 2×6 Plate","91"
"44524","DUPLO 2×8 Plate","91"
"14721","DUPLO 4×4 Plate","91"
"25549","DUPLO 4×6 Plate","91"
"4672","DUPLO 4×8 Plate","91"
"4196","DUPLO 6×12 Plate","91"
"6490","DUPLO 8×16 Plate","91"
"4268","DUPLO 24×24 Baseplate","91"
"51262","DUPLO 8×8 Plate","91"
"35114","DUPLO 33° 3×2 Slope","92"
"63871","DUPLO 42° 3×2×2 Slope","92"
"6474","DUPLO 45° 2×2×1½ Slope","92"
"49570","DUPLO 45° 4×2×3 Slope","92"
"29303","DUPLO 45° 4×2 Slope, Double","92"
"70676","DUPLO 54° 2×2×2 Slope","92"
"2302","DUPLO 2×3 Curved","93"
"98223","DUPLO 2×4 Curved, Double","93"
"11170","DUPLO 2×2×1½ Curved","93"
"98252","DUPLO 2×3 Curved, Inv.","93"
"98224","DUPLO 2×4 Curved, Inverted Double","93"
"11169","DUPLO 2×2×1½ Concave","93"
"2301","DUPLO 2×3×2 Concave","93"
"98225","DUPLO","93"
"11198","DUPLO 2×4×2 Arch","93"
"98222","DUPLO 4×4 Plate, Round","93"
"29304","DUPLO 4×8 Plate, ½-Round","93"
"98218","DUPLO 4×4 Plate, ¼-Round","93"
"3664","DUPLO 2×2×2 Curved Dbl.","93"
"4198","DUPLO 2×4×2 Rounded Ends","93"
"51704","2×10×2 Arch","93"
"11197","DUPLO 2×6×2 Curved w/ 2×2 Cutout","93"
"11344","DUPLO 2×3×2 Curved","93"
"41250","DUPLO 51mm D. Ball","190"
"31452","DUPLO Ball Tube, Straight","190"
"31195","DUPLO Ball Tube, 45°","190"
"31191","DUPLO 2×6×5 Ball Tube Exit","190"
"61649","DUPLO 2×4×3 Window Frame","94"
"92094","DUPLO 2×4×5 Door Frame","94"
"65273","DUPLO 2×2 Stool","94"
"4890","DUPLO 2×2×1½ Cabinet","94"
"4891","DUPLO 2×2×1½ Drawer","94"
"13358","DUPLO 2×2 Hinge Base","94"
"6510","DUPLO Flower","94"
"12602","DUPLO 1×6 Fence","94"
"12651","DUPLO 2×2×2 Chair","94"
"6394","DUPLO 2×4×2 Square Arch","94"
"90265","DUPLO 4×3 Door w/ 4-panes","94"
"15515","DUPLO 4×4 Flower w/ 4-Studs","94"
"4375","DUPLO Sign Post","94"
"6377","DUPLO Train Track, Straight","94"
"6378","DUPLO Train Track, Curved","94"
"65109","DUPLO 2×4 Tile w/ Wood Grain","94"
"47408","DUPLO 2×2×2 Cone","94"
"65111","DUPLO 4×5 Door, 2-Panes","94"
"31925","DUPLO 4×3 Flag, Wavy","94"
"93353","DUPLO 2×2×4 Support Column","94"
"92005","DUPLO 4×4 Turntable","94"
"98459","DUPLO Door, Wooden","94"
"27395","DUPLO 2×4×5 Cabinet","94"
"35965","DUPLO Train Track Straight, w/ 4×8 Plate","94"
"48287","QUATRO 1×2 Brick","95"
"48411","QUATRO 1×4 Brick","95"
"48138","QUATRO 2×2 Brick","95"
"48201","QUATRO 2×4 Brick","95"
"49465","QUATRO 2×2 Curved","95"
"31000","PRIMO 1×1 Brick","177"
"31001","PRIMO 1×2 Brick","177"
"31002","PRIMO 1×3 Brick","177"
"31007","PRIMO 1×1 Brick w/ 4-DUPLO Studs","177"
"31012","PRIMO 3×3 Plate","177"
